[6, 19, 0, 4, 2, 8]
[3, 5, 0, 3, 0, 7]
[5, 10, 0, 4, 1, 7]
[9, 34, 0, 5, 2, 11]
[2, 3, 0, 3, 0, 6]
[9, 36, 0, 4, 3, 10]
[4, 8, 0, 4, 1, 10]
[43, 602, 0, 5, 4, 9]
[2, 3, 0, 3, 0, 10]
[6, 14, 0, 4, 2, 6]
[8, 14, 0, 5, 1, 5]
[3, 3, 0, 3, 0, 3]
[2, 3, 0, 3, 0, 12]
[8, 31, 0, 4, 2, 7]
[5, 14, 0, 4, 1, 6]
[17, 129, 1, 4, 3, 10]
[2, 3, 0, 3, 0, 8]
[20, 117, 0, 4, 4, 12]
[3, 5, 0, 4, 1, 6]
[6, 10, 0, 4, 1, 6]
[3, 5, 0, 3, 0, 5]
[2, 3, 0, 3, 0, 12]
[9, 34, 0, 3, 2, 15]
[13, 38, 0, 4, 3, 19]
[9, 34, 0, 3, 2, 11]
[19, 164, 1, 4, 3, 8]
[3, 5, 0, 4, 1, 10]
[2, 3, 0, 3, 0, 44]
[5, 10, 0, 4, 1, 18]
[16, 114, 11, 4, 4, 12]
[6, 15, 0, 4, 3, 6]
[2, 3, 0, 3, 0, 16]
[3, 5, 0, 3, 0, 6]
[8, 16, 0, 3, 1, 9]
[8, 16, 0, 3, 1, 9]
[2, 2, 0, 4, 0, 6]
[2, 3, 0, 3, 0, 11]
[3, 5, 0, 3, 0, 5]
[2, 3, 0, 3, 0, 8]
[8, 20, 0, 4, 2, 12]
[4, 6, 0, 4, 1, 5]
[2, 3, 0, 3, 0, 6]
[4, 6, 0, 4, 1, 5]
[9, 19, 0, 4, 1, 7]
[13, 74, 0, 3, 3, 18]
[13, 74, 0, 3, 3, 18]
[13, 74, 0, 3, 3, 19]
[5, 10, 0, 4, 2, 8]
[2, 3, 0, 3, 0, 11]
[6, 16, 1, 3, 2, 8]
[6, 14, 0, 3, 2, 8]
[6, 14, 0, 3, 2, 8]
[2, 3, 0, 3, 0, 4]
[2, 3, 0, 3, 0, 4]
[2, 3, 0, 3, 0, 4]
[10, 23, 0, 4, 2, 7]
[25, 251, 0, 5, 4, 9]
[2, 3, 0, 3, 0, 4]
[2, 3, 0, 3, 0, 12]
[2, 3, 0, 3, 0, 11]
[4, 7, 0, 2, 0, 6]
[4, 7, 0, 2, 0, 6]
[4, 7, 0, 2, 0, 7]
[6, 13, 0, 4, 1, 10]
[9, 31, 0, 5, 3, 7]
[9, 32, 0, 5, 3, 8]
[5, 9, 0, 4, 1, 11]
[6, 11, 0, 4, 1, 7]
[2, 2, 0, 4, 0, 6]
[2, 3, 0, 3, 0, 8]
[2, 3, 0, 3, 0, 7]
[3, 5, 0, 3, 0, 8]
[3, 5, 0, 3, 0, 6]
[5, 10, 0, 4, 2, 6]
[5, 10, 0, 4, 1, 7]
[5, 11, 1, 2, 2, 6]
[7, 11, 1, 3, 2, 15]
[2, 2, 0, 4, 0, 10]
[4, 7, 0, 4, 1, 24]
[6, 11, 0, 4, 1, 6]
[8, 31, 4, 3, 3, 5]
[4, 11, 0, 2, 1, 6]
[14, 51, 0, 5, 2, 10]
[22, 158, 14, 5, 6, 15]
[4, 6, 0, 4, 1, 6]
[3, 5, 0, 3, 0, 8]
[5, 6, 0, 4, 2, 20]
[14, 76, 5, 3, 3, 11]
[6, 11, 0, 4, 1, 6]
[2, 3, 0, 3, 0, 4]
[3, 5, 0, 3, 0, 4]
[2, 2, 0, 4, 0, 4]
[4, 6, 0, 4, 1, 4]
[3, 5, 0, 3, 0, 4]
[14, 65, 4, 3, 3, 10]
[3, 6, 0, 2, 1, 4]
[10, 42, 1, 3, 3, 10]
[48, 984, 6, 4, 5, 14]
[2, 3, 0, 3, 0, 4]
[28, 234, 3, 4, 4, 8]
[3, 3, 0, 1, 0, 4]
[4, 9, 0, 1, 1, 7]
[4, 5, 0, 6, 0, 11]
[3, 5, 0, 3, 0, 4]
[2, 3, 0, 3, 0, 6]
[4, 7, 0, 7, 1, 13]
[2, 3, 0, 3, 0, 8]
[5, 9, 0, 4, 1, 6]
[5, 9, 0, 4, 1, 10]
[9, 19, 0, 4, 1, 7]
[11, 9, 0, 26, 3, 13]
[16, 9, 0, 46, 6, 16]
[3, 5, 0, 3, 0, 6]
[2, 3, 0, 3, 0, 4]
[4, 7, 0, 2, 1, 3]
[3, 7, 0, 2, 0, 3]
[3, 7, 0, 2, 0, 3]
[2, 3, 0, 3, 0, 8]
[9, 27, 2, 3, 3, 10]
[9, 30, 0, 4, 2, 12]
[11, 23, 0, 5, 3, 11]
[2, 3, 0, 3, 0, 12]
[8, 31, 4, 3, 3, 5]
[9, 49, 2, 4, 4, 7]
[11, 43, 7, 4, 3, 5]
[7, 18, 2, 3, 3, 5]
[13, 39, 0, 5, 3, 11]
[4, 7, 2, 3, 2, 5]
[2, 4, 0, 1, 0, 8]
[4, 6, 0, 4, 1, 11]
[4, 6, 0, 4, 1, 11]
[2, 3, 0, 3, 0, 3]
[9, 31, 1, 3, 3, 4]
[2, 3, 0, 3, 0, 3]
[19, 72, 0, 5, 3, 13]
[2, 3, 0, 3, 0, 8]
[2, 3, 0, 3, 0, 3]
[2, 3, 0, 3, 0, 3]
[2, 3, 0, 3, 0, 3]
[2, 2, 0, 4, 0, 4]
[2, 2, 0, 4, 0, 6]
[1, 1, 0, 1, 0, 1]
[1, 1, 0, 1, 0, 1]
[17, 75, 0, 3, 2, 8]
[1, 1, 0, 1, 0, 1]
[1, 1, 0, 1, 0, 1]
[1, 1, 0, 1, 0, 1]
[8, 31, 0, 4, 2, 7]
[1, 1, 0, 1, 0, 1]
[8, 23, 0, 3, 2, 5]
[1, 1, 0, 1, 0, 1]
[1, 1, 0, 1, 0, 1]
[3, 6, 0, 2, 1, 6]
[14, 56, 3, 5, 3, 14]
[9, 49, 2, 4, 4, 6]
[11, 43, 7, 4, 3, 5]
[7, 18, 2, 3, 3, 5]
[13, 39, 0, 5, 3, 11]
[4, 7, 2, 3, 2, 5]
[4, 6, 0, 4, 1, 11]
[4, 6, 0, 4, 1, 11]
[2, 3, 0, 3, 0, 3]
[9, 31, 1, 3, 3, 4]
[2, 3, 0, 3, 0, 3]
[19, 72, 0, 5, 3, 13]
[2, 3, 0, 3, 0, 8]
[4, 7, 2, 3, 2, 5]
[2, 3, 0, 3, 0, 3]
[2, 3, 0, 3, 0, 3]
[2, 3, 0, 3, 0, 3]
[15, 65, 0, 5, 3, 4]
[3, 5, 0, 3, 0, 6]
[1, 1, 0, 1, 0, 2]
[1, 1, 0, 1, 0, 3]
[62, 1496, 0, 4, 4, 11]
[16, 78, 0, 6, 4, 7]
[6, 11, 0, 4, 1, 7]
[11, 19, 0, 9, 1, 10]
[3, 5, 0, 3, 0, 7]
[3, 5, 0, 3, 0, 6]
[3, 5, 0, 3, 0, 6]
[3, 5, 0, 3, 0, 6]
[3, 5, 0, 3, 0, 6]
[3, 5, 0, 3, 0, 6]
[3, 5, 0, 3, 0, 6]
[3, 5, 0, 3, 0, 6]
[13, 41, 0, 4, 2, 6]
[3, 5, 0, 3, 0, 6]
[6, 11, 0, 4, 1, 6]
[2, 3, 0, 3, 0, 5]
[5, 11, 0, 4, 1, 11]
[53, 1177, 3, 4, 4, 10]
[18, 140, 0, 4, 4, 9]
[14, 52, 0, 4, 3, 8]
[8, 31, 4, 3, 3, 5]
[2, 3, 0, 3, 0, 9]
[10, 35, 1, 4, 3, 10]
[22, 171, 1, 4, 4, 11]
[8, 20, 0, 5, 3, 11]
[7, 20, 0, 4, 2, 8]
[6, 12, 0, 4, 1, 27]
[12, 66, 0, 4, 3, 24]
[11, 34, 0, 4, 3, 16]
[7, 21, 3, 3, 3, 8]
[18, 94, 0, 5, 3, 8]
[11, 35, 0, 4, 2, 4]
[2, 3, 0, 3, 0, 3]
[8, 36, 0, 3, 2, 6]
[20, 151, 3, 5, 5, 8]
[5, 9, 0, 4, 1, 16]
[12, 43, 11, 4, 5, 8]
[8, 30, 0, 4, 3, 10]
[41, 469, 1, 4, 4, 9]
[7, 14, 0, 3, 1, 13]
[20, 121, 12, 5, 5, 14]
[5, 9, 0, 4, 1, 5]
[9, 31, 0, 5, 3, 12]
[30, 422, 7, 4, 5, 11]
[5, 9, 0, 4, 1, 6]
[15, 59, 3, 5, 5, 8]
[13, 62, 0, 5, 3, 16]
[4, 6, 0, 4, 1, 7]
[2, 2, 0, 4, 0, 6]
[11, 32, 0, 8, 2, 10]
[12, 44, 0, 4, 3, 29]
[3, 5, 0, 3, 0, 5]
[7, 26, 3, 4, 2, 5]
[6, 18, 2, 3, 3, 10]
[6, 18, 2, 3, 3, 8]
[2, 3, 0, 3, 0, 71]
[23, 191, 2, 5, 3, 16]
[47, 380, 0, 6, 4, 13]
[32, 511, 11, 7, 6, 19]
[47, 996, 2, 5, 5, 14]
[26, 304, 9, 6, 6, 13]
[18, 91, 7, 4, 4, 7]
[6, 11, 0, 4, 1, 10]
[2, 3, 0, 3, 0, 13]
[2, 3, 0, 3, 0, 4]
[40, 307, 0, 10, 5, 27]
[3, 5, 0, 3, 0, 5]
[5, 9, 0, 4, 1, 10]
[122, 4624, 1, 4, 5, 17]
[3, 5, 0, 3, 0, 3]
[17, 133, 1, 4, 3, 14]
[5, 13, 0, 3, 1, 9]
[3, 5, 0, 3, 0, 6]
[34, 326, 0, 5, 4, 8]
[5, 10, 0, 4, 2, 13]
[5, 14, 0, 4, 2, 3]
[18, 147, 0, 4, 3, 4]
[12, 33, 0, 4, 2, 24]
[5, 9, 0, 4, 1, 5]
[3, 5, 0, 3, 0, 6]
[3, 5, 0, 3, 0, 6]
[6, 11, 0, 4, 1, 7]
[3, 5, 0, 3, 0, 2]
[12, 39, 0, 5, 2, 7]
[4, 7, 2, 3, 2, 9]
[3, 5, 0, 3, 0, 4]
[3, 5, 0, 3, 0, 6]
[9, 19, 0, 4, 1, 7]
[12, 39, 0, 5, 2, 7]
[3, 5, 0, 3, 0, 4]
[3, 5, 0, 3, 0, 10]
[4, 6, 0, 4, 1, 8]
[9, 27, 2, 4, 3, 7]
[6, 11, 0, 4, 1, 6]
[4, 6, 0, 4, 1, 8]
[7, 23, 2, 3, 3, 7]
[3, 5, 0, 3, 0, 4]
[6, 16, 1, 3, 2, 10]
[3, 5, 0, 3, 0, 6]
[5, 9, 0, 4, 1, 5]
[2, 2, 0, 4, 0, 14]
[8, 18, 0, 4, 1, 8]
[16, 114, 8, 4, 4, 11]
[5, 16, 2, 3, 3, 11]
[5, 10, 0, 4, 1, 9]
[5, 10, 0, 4, 1, 9]
[2, 3, 0, 3, 0, 4]
[29, 357, 5, 5, 8, 13]
[6, 18, 2, 3, 3, 7]
[6, 18, 2, 3, 3, 7]
[6, 11, 0, 4, 1, 5]
[6, 11, 0, 4, 1, 8]
[6, 11, 0, 4, 1, 6]
[3, 5, 0, 3, 0, 7]
[3, 5, 0, 3, 0, 5]
[2, 2, 0, 4, 0, 6]
[3, 5, 0, 3, 0, 13]
[3, 5, 0, 3, 0, 5]
[5, 10, 0, 4, 1, 9]
[3, 3, 0, 3, 0, 21]
[22, 77, 0, 8, 5, 22]
[5, 9, 0, 4, 1, 6]
[8, 29, 0, 4, 3, 5]
[28, 343, 0, 4, 5, 13]
[18, 118, 5, 4, 3, 21]
[4, 6, 0, 4, 1, 11]
[8, 27, 2, 4, 3, 9]
[15, 48, 0, 9, 3, 25]
[2, 2, 0, 4, 0, 14]
[8, 18, 0, 4, 1, 8]
[6, 15, 0, 4, 3, 9]
[2, 3, 0, 3, 0, 3]
[16, 98, 0, 4, 3, 5]
[2, 2, 0, 4, 0, 6]
[5, 10, 0, 4, 2, 9]
[3, 3, 0, 3, 0, 10]
[23, 129, 0, 5, 4, 6]
[3, 5, 0, 3, 0, 6]
[6, 11, 0, 4, 1, 6]
[3, 5, 0, 3, 0, 3]
[6, 11, 0, 4, 1, 7]
[2, 3, 0, 3, 0, 11]
[3, 5, 0, 3, 0, 6]
[3, 5, 0, 3, 0, 4]
[6, 11, 0, 4, 1, 6]
[4, 6, 0, 4, 2, 8]
[12, 46, 0, 5, 3, 12]
[4, 6, 0, 4, 1, 8]
[5, 10, 0, 4, 2, 16]
[5, 9, 0, 4, 1, 7]
[14, 64, 1, 4, 4, 10]
[20, 121, 6, 5, 5, 14]
[5, 9, 0, 4, 1, 5]
[4, 9, 0, 4, 1, 7]
[2, 3, 0, 3, 0, 4]
[2, 3, 0, 3, 0, 4]
[2, 3, 0, 3, 0, 4]
[7, 20, 0, 3, 2, 7]
[17, 110, 0, 5, 4, 12]
[3, 5, 0, 3, 0, 4]
[8, 15, 0, 5, 1, 8]
[5, 9, 0, 4, 1, 6]
[4, 7, 2, 3, 2, 8]
[30, 311, 0, 6, 5, 10]
[32, 531, 0, 4, 4, 18]
[95, 3574, 0, 4, 5, 16]
[3, 5, 0, 3, 0, 9]
[3, 5, 0, 3, 0, 10]
[2, 3, 0, 3, 0, 4]
[13, 29, 0, 6, 2, 17]
[6, 20, 0, 4, 2, 5]
[7, 21, 3, 3, 3, 6]
[5, 6, 0, 4, 1, 26]
[23, 140, 1, 4, 4, 14]
[4, 6, 0, 4, 1, 10]
[14, 75, 0, 5, 3, 12]
[21, 147, 0, 4, 3, 6]
[8, 15, 0, 4, 1, 7]
[8, 15, 0, 4, 1, 4]
[3, 3, 0, 3, 0, 16]
[3, 3, 0, 3, 0, 19]
[8, 16, 0, 3, 1, 22]
[7, 19, 0, 3, 2, 20]
[2, 3, 0, 3, 0, 12]
[8, 28, 0, 4, 3, 11]
[6, 15, 0, 5, 3, 26]
[5, 9, 0, 4, 1, 15]
[9, 36, 0, 4, 3, 12]
[11, 55, 0, 4, 3, 8]
[4, 7, 2, 3, 2, 9]
[2, 3, 0, 3, 0, 18]
[21, 135, 2, 5, 5, 14]
[2, 3, 0, 3, 0, 9]
[2, 2, 0, 4, 0, 8]
[7, 23, 2, 3, 3, 4]
[21, 147, 0, 4, 3, 8]
[22, 188, 0, 5, 4, 10]
[14, 51, 11, 5, 5, 10]
[2, 2, 0, 4, 0, 4]
[7, 23, 2, 3, 3, 4]
[5, 9, 0, 4, 1, 7]
[3, 3, 0, 3, 0, 8]
[9, 21, 0, 5, 2, 7]
[40, 347, 0, 12, 5, 22]
[4, 6, 0, 4, 1, 6]
[2, 2, 0, 4, 0, 4]
[38, 286, 0, 11, 6, 13]
[9, 20, 0, 5, 3, 6]
[18, 94, 0, 4, 4, 11]
[2, 3, 0, 3, 0, 19]
[2, 4, 0, 1, 0, 11]
[3, 5, 0, 3, 0, 4]
[11, 24, 1, 4, 3, 17]
[3, 5, 0, 3, 0, 4]
[3, 5, 0, 3, 0, 4]
[3, 5, 0, 3, 0, 4]
[11, 24, 1, 4, 3, 17]
[3, 5, 0, 3, 0, 4]
[3, 5, 0, 3, 0, 4]
[1, 1, 0, 1, 0, 3]
[3, 6, 0, 2, 1, 7]
[3, 6, 0, 2, 1, 7]
[3, 6, 0, 2, 1, 7]
[2, 4, 0, 1, 0, 4]
[2, 3, 0, 3, 0, 9]
[10, 42, 0, 2, 1, 7]
[8, 20, 0, 4, 2, 6]
[6, 9, 0, 14, 0, 23]
[4, 6, 0, 4, 1, 6]
[2, 3, 0, 3, 0, 5]
[9, 36, 0, 4, 3, 101]
[7, 21, 0, 4, 2, 5]
[6, 14, 0, 3, 2, 17]
[7, 18, 6, 5, 4, 11]
[13, 43, 0, 5, 2, 10]
[11, 28, 0, 4, 1, 12]
[13, 31, 2, 5, 3, 9]
[7, 17, 3, 4, 3, 5]
[16, 78, 0, 5, 2, 11]
[5, 10, 0, 4, 2, 10]
[5, 10, 0, 4, 2, 10]
[12, 31, 0, 5, 2, 7]
[5, 10, 0, 4, 1, 7]
[9, 27, 0, 4, 2, 7]
[19, 176, 4, 4, 4, 13]
[3, 5, 0, 3, 0, 16]
[18, 123, 2, 4, 3, 8]
[3, 5, 0, 4, 1, 9]
[6, 15, 0, 5, 2, 11]
[9, 27, 0, 4, 2, 22]
[3, 5, 0, 3, 0, 11]
[15, 24, 0, 92, 0, 135]
[10, 25, 0, 4, 1, 15]
[3, 5, 0, 3, 0, 14]
[15, 34, 0, 4, 2, 10]
[12, 48, 4, 4, 3, 6]
[4, 7, 2, 3, 2, 8]
[13, 60, 0, 3, 2, 20]
[8, 31, 2, 3, 3, 11]
[10, 39, 7, 4, 4, 10]
[8, 16, 0, 4, 2, 13]
[4, 9, 0, 4, 2, 6]
[16, 66, 0, 4, 3, 10]
[90, 1947, 1, 4, 4, 17]
[2, 3, 0, 3, 0, 4]
[3, 5, 0, 3, 0, 8]
[3, 5, 0, 3, 0, 9]
[3, 5, 0, 3, 0, 6]
[3, 5, 0, 3, 0, 4]
[3, 4, 0, 2, 0, 2]
[8, 17, 0, 3, 1, 11]
[16, 117, 0, 4, 3, 12]
[2, 3, 0, 3, 0, 8]
[5, 8, 0, 3, 1, 9]
[14, 53, 5, 5, 5, 24]
[13, 67, 0, 4, 4, 15]
[10, 23, 0, 5, 3, 11]
[82, 1771, 0, 5, 6, 14]
[10, 18, 0, 12, 2, 8]
[1, 1, 0, 1, 0, 2]
[1, 1, 0, 1, 0, 2]
[1, 1, 0, 1, 0, 2]
[1, 1, 0, 1, 0, 2]
[1, 1, 0, 1, 0, 2]
[16, 110, 0, 4, 3, 12]
[7, 26, 0, 3, 2, 16]
[11, 57, 4, 3, 3, 13]
[3, 6, 0, 2, 1, 3]
[1, 1, 0, 1, 0, 3]
[8, 27, 4, 3, 3, 7]
[1, 1, 0, 1, 0, 2]
[5, 11, 0, 2, 1, 6]
[1, 1, 0, 1, 0, 2]
[4, 6, 0, 1, 0, 9]
[4, 9, 0, 2, 1, 8]
[3, 6, 0, 2, 1, 9]
[4, 9, 0, 2, 1, 8]
[5, 11, 0, 2, 1, 7]
[1, 1, 0, 1, 0, 2]
[4, 6, 0, 1, 0, 11]
[4, 9, 0, 2, 1, 8]
[3, 6, 0, 2, 1, 9]
[4, 9, 0, 2, 1, 8]
[9, 23, 0, 4, 2, 11]
[5, 13, 0, 3, 1, 17]
[3, 6, 0, 2, 1, 8]
[3, 7, 0, 2, 1, 10]
[5, 9, 0, 3, 1, 12]
[3, 4, 0, 2, 0, 11]
[3, 4, 0, 2, 0, 15]
[5, 15, 0, 3, 1, 9]
[3, 4, 0, 2, 0, 11]
[5, 11, 0, 3, 1, 11]
[5, 11, 0, 3, 1, 18]
[7, 21, 0, 4, 2, 15]
[5, 10, 0, 3, 2, 15]
[2, 3, 0, 3, 0, 10]
[2, 3, 0, 3, 0, 14]
[3, 6, 0, 2, 1, 12]
[6, 14, 0, 2, 1, 8]
[1, 1, 0, 1, 0, 2]
[1, 1, 0, 1, 0, 2]
[1, 1, 0, 1, 0, 2]
[1, 1, 0, 1, 0, 2]
[1, 1, 0, 1, 0, 2]
[1, 1, 0, 1, 0, 2]
[2, 3, 0, 3, 0, 15]
[5, 15, 0, 3, 1, 4]
[3, 7, 0, 1, 0, 6]
[9, 28, 0, 4, 4, 17]
[6, 16, 0, 4, 1, 8]
[7, 16, 0, 4, 1, 10]
[5, 11, 0, 4, 1, 7]
[20, 138, 0, 3, 2, 8]
[3, 6, 0, 2, 1, 6]
[7, 25, 4, 3, 3, 9]
[38, 579, 5, 5, 4, 7]
[8, 23, 1, 3, 2, 11]
[4, 7, 2, 3, 2, 14]
[2, 4, 0, 1, 0, 11]
[5, 12, 2, 3, 2, 13]
[8, 18, 1, 3, 2, 9]
[2, 4, 0, 1, 0, 9]
[5, 6, 0, 4, 1, 5]
[11, 34, 1, 4, 2, 6]
[5, 11, 0, 4, 1, 2]
[2, 2, 0, 1, 0, 13]
[3, 5, 0, 3, 0, 4]
[2, 3, 0, 3, 0, 2]
[8, 23, 1, 3, 2, 11]
[2, 4, 0, 1, 0, 22]
[8, 19, 1, 3, 2, 13]
[15, 56, 0, 3, 2, 6]
[2, 2, 0, 1, 0, 5]
[13, 33, 0, 4, 2, 6]
[6, 14, 0, 3, 2, 8]
[2, 4, 0, 1, 0, 7]
[13, 33, 0, 4, 2, 6]
[3, 7, 0, 2, 1, 9]
[5, 18, 0, 2, 2, 5]
[40, 293, 0, 3, 3, 5]
[5, 11, 0, 2, 1, 18]
[11, 32, 0, 4, 3, 6]
[3, 3, 0, 3, 0, 8]
[13, 33, 0, 4, 2, 6]
[27, 132, 0, 2, 2, 4]
[13, 67, 0, 4, 3, 10]
[24, 89, 0, 2, 2, 3]
[10, 40, 2, 5, 3, 11]
[2, 4, 0, 1, 0, 7]
[2, 2, 0, 1, 0, 12]
[3, 7, 0, 2, 1, 9]
[2, 2, 0, 1, 0, 7]
[5, 13, 0, 2, 1, 14]
[2, 2, 0, 1, 0, 7]
[5, 13, 0, 2, 1, 2]
[10, 25, 0, 4, 2, 9]
[5, 13, 0, 2, 1, 3]
[10, 25, 0, 3, 1, 7]
[5, 13, 0, 2, 1, 4]
[5, 13, 0, 2, 1, 3]
[2, 2, 0, 1, 0, 8]
[13, 31, 0, 5, 3, 9]
[2, 2, 0, 1, 0, 5]
[4, 7, 0, 2, 1, 6]
[9, 47, 3, 3, 3, 16]
[10, 26, 0, 3, 2, 9]
[7, 26, 2, 2, 2, 5]
[45, 424, 0, 5, 4, 8]
[19, 166, 2, 3, 4, 8]
[11, 42, 1, 3, 2, 13]
[16, 122, 2, 3, 4, 11]
[9, 35, 0, 4, 3, 12]
[11, 43, 4, 4, 3, 16]
[17, 131, 2, 5, 4, 10]
[26, 121, 0, 2, 2, 4]
[25, 137, 1, 3, 4, 6]
[8, 28, 0, 3, 2, 5]
[11, 47, 6, 5, 4, 9]
[2, 2, 0, 1, 0, 6]
[3, 5, 0, 3, 0, 8]
[2, 2, 0, 1, 0, 13]
[24, 174, 0, 4, 3, 9]
[7, 20, 2, 3, 2, 15]
[3, 5, 0, 3, 0, 4]
[2, 2, 0, 1, 0, 14]
[3, 5, 0, 3, 0, 2]
[5, 13, 0, 2, 1, 5]
[6, 11, 0, 3, 2, 10]
[9, 27, 0, 5, 3, 9]
[6, 16, 1, 3, 2, 11]
[13, 75, 0, 4, 3, 33]
[2, 4, 0, 1, 0, 5]
[19, 152, 0, 4, 3, 15]
[2, 2, 0, 1, 0, 2]
[1, 1, 0, 1, 0, 2]
[1, 1, 0, 1, 0, 2]
[4, 9, 0, 2, 1, 5]
[17, 121, 0, 4, 3, 12]
[1, 1, 0, 1, 0, 2]
[6, 15, 0, 4, 1, 16]
[4, 9, 0, 2, 1, 11]
[5, 11, 0, 3, 1, 8]
[13, 72, 1, 3, 2, 11]
[2, 3, 0, 3, 0, 4]
[2, 3, 0, 3, 0, 4]
[10, 46, 0, 3, 2, 13]
[1, 1, 0, 1, 0, 1]
[2, 4, 0, 1, 0, 2]
[4, 8, 0, 4, 1, 11]
[4, 10, 0, 2, 1, 12]
[4, 12, 0, 2, 1, 4]
[6, 18, 0, 3, 2, 15]
[10, 24, 0, 4, 1, 17]
[14, 85, 1, 4, 3, 8]
[28, 335, 4, 3, 5, 14]
[2, 3, 0, 3, 0, 4]
[2, 3, 0, 3, 0, 4]
[37, 381, 0, 6, 5, 36]
[1, 1, 0, 1, 0, 1]
[28, 322, 0, 4, 3, 15]
[40, 427, 1, 4, 5, 13]
[1, 1, 0, 1, 0, 1]
[2, 3, 0, 3, 0, 6]
[2, 3, 0, 3, 0, 4]
[2, 3, 0, 3, 0, 6]
[3, 5, 0, 3, 0, 10]
[9, 15, 0, 27, 0, 5]
[3, 3, 0, 3, 0, 5]
[31, 210, 1, 4, 5, 12]
[3, 3, 0, 3, 0, 4]
[3, 3, 0, 3, 0, 4]
[3, 3, 0, 3, 0, 6]
[5, 6, 0, 4, 1, 7]
[8, 26, 0, 3, 3, 10]
[3, 4, 0, 2, 0, 9]
[3, 5, 0, 3, 0, 15]
[11, 33, 0, 3, 2, 12]
[25, 156, 1, 4, 5, 12]
[19, 125, 13, 4, 5, 11]
[2, 3, 0, 3, 0, 12]
[10, 22, 0, 4, 2, 10]
[3, 5, 0, 3, 0, 8]
[10, 40, 0, 5, 2, 16]
[4, 7, 0, 2, 1, 5]
[4, 7, 0, 3, 1, 10]
[4, 7, 0, 3, 1, 10]
[11, 36, 0, 4, 2, 11]
[11, 36, 0, 4, 2, 11]
[2, 3, 0, 3, 0, 4]
[10, 37, 0, 2, 1, 8]
[10, 37, 0, 2, 1, 8]
[4, 7, 0, 2, 1, 5]
[2, 3, 0, 3, 0, 4]
[4, 8, 0, 4, 1, 11]
[20, 73, 0, 3, 3, 33]
[4, 12, 0, 2, 1, 4]
[2, 2, 0, 1, 0, 4]
[2, 2, 0, 1, 0, 7]
[9, 19, 0, 4, 2, 19]
[2, 2, 0, 1, 0, 4]
[5, 11, 0, 3, 1, 8]
[4, 7, 0, 3, 1, 5]
[20, 172, 0, 3, 3, 10]
[5, 16, 0, 1, 1, 6]
[6, 9, 0, 9, 0, 10]
[6, 15, 0, 4, 2, 12]
[7, 19, 0, 3, 2, 5]
[10, 37, 0, 2, 1, 7]
[6, 15, 0, 4, 2, 12]
[2, 3, 0, 3, 0, 14]
[10, 28, 0, 4, 2, 8]
[3, 3, 0, 3, 0, 12]
